"id";"lote";"data_lote";"fonte";"nivel";"livro_biblico";"testamento";"categoria_ebd";"ebd_versao";"referencia";"pergunta_pt";"alternativa_pt_a";"alternativa_pt_b";"alternativa_pt_c";"alternativa_pt_d";"resposta_correta";"pergunta_en";"alternativa_en_a";"alternativa_en_b";"alternativa_en_c";"alternativa_en_d";"status_revisao"
"57075";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Diferente de vários outros profetas, o que se sabe sobre a biografia de Joel além do nome do seu pai?";"Que foi sacerdote no templo de Jerusalém";"Que era contemporâneo direto de Isaías";"Que nasceu na cidade de Belém";"Muito pouco, quase nada além disso é conhecido";"3";"";"";"";"";"";"rascunho (IA)"
"57076";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Por que o livro de Joel é considerado um dos mais difíceis de datar entre os profetas menores?";"Porque não menciona nenhum rei do seu tempo";"Porque foi escrito em um idioma diferente do hebraico";"Porque existem várias versões conflitantes do texto";"Porque menciona eventos de várias épocas diferentes";"0";"";"";"";"";"";"rascunho (IA)"
"57077";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Qual é a posição de Joel entre os Doze Profetas Menores, no cânon do Antigo Testamento?";"É o primeiro da lista dos doze";"É o segundo, logo após Oséias";"É o último, encerrando o Antigo Testamento";"É o sétimo, entre Jonas e Miquéias";"1";"";"";"";"";"";"rascunho (IA)"
"57078";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:15";"Qual expressão-chave aparece de forma proeminente e repetida ao longo de todo o livro de Joel?";"A nova aliança";"O remanescente fiel";"O dia do Senhor";"O reino eterno";"2";"";"";"";"";"";"rascunho (IA)"
"57079";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 2:28";"A profecia de Joel sobre o derramamento do Espírito é citada por Pedro em qual discurso, no livro de Atos?";"O discurso diante do Sinédrio";"O discurso na casa de Cornélio";"O discurso no templo, após a cura de um coxo";"O discurso de Pentecostes";"3";"";"";"";"";"";"rascunho (IA)"
"57080";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 2:32";"A promessa de que todo aquele que invocar o nome do Senhor será salvo é citada em qual capítulo de Romanos?";"Romanos 10";"Romanos 3";"Romanos 8";"Romanos 12";"0";"";"";"";"";"";"rascunho (IA)"
"57081";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Como o livro de Joel se estrutura, do início ao fim, quanto ao seu conteúdo geral?";"De uma genealogia inicial a um hino final";"Do lamento pela praga de gafanhotos ao julgamento das nações e restauração";"De um relato de viagem a uma lista de leis";"De uma visão apocalíptica a uma oração de arrependimento";"1";"";"";"";"";"";"rascunho (IA)"
"57082";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:4";"No hebraico original, quantos termos diferentes são usados para descrever os insetos devoradores em Joel 1:4?";"Apenas dois termos diferentes";"Um único termo repetido quatro vezes";"Quatro termos diferentes";"Sete termos diferentes";"2";"";"";"";"";"";"rascunho (IA)"
"57083";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 3:2";"O nome do vale de Josafá, usado como cenário do julgamento das nações, está associado a qual significado em hebraico?";"O Senhor é rei";"O Senhor perdoa";"O Senhor liberta";"O Senhor julga";"3";"";"";"";"";"";"rascunho (IA)"
"57084";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Joel é geralmente agrupado por estudiosos com quais outros profetas menores, pelo tema comum do Dia do Senhor?";"Amós e Sofonias";"Ageu e Malaquias";"Naum e Habacuque";"Obadias e Jonas";"0";"";"";"";"";"";"rascunho (IA)"
"57085";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:4";"A praga de gafanhotos do capítulo 1 é interpretada pelos estudiosos de que duas formas principais?";"Como um mito sem base histórica e como poesia pura";"Como evento histórico real e como figura de invasão militar futura";"Como alegoria da vida pessoal de Joel e nada mais";"Como um sonho profético sem qualquer aplicação histórica";"1";"";"";"";"";"";"rascunho (IA)"
"57086";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Diferente de muitos outros profetas menores, o que o livro de Joel NÃO contém, quanto às acusações contra Judá?";"Nenhuma menção ao arrependimento";"Nenhuma referência ao templo";"Nenhuma acusação específica de idolatria";"Nenhuma promessa de restauração";"2";"";"";"";"";"";"rascunho (IA)"
"57087";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 3:6";"A referência aos filhos dos gregos, em Joel 3:6, é usada pelos estudiosos para qual finalidade?";"Provar que Joel viveu na Grécia";"Identificar o local exato do vale de Josafá";"Calcular o número exato de anos da praga";"Tentar situar a data de composição do livro";"3";"";"";"";"";"";"rascunho (IA)"
"57088";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Joel é frequentemente estudado ao lado de outros textos proféticos que descrevem o quê como sinal de julgamento?";"Pragas ou desastres naturais";"Guerras civis entre tribos de Israel";"Disputas sucessórias entre reis";"Construções de templos pagãos";"0";"";"";"";"";"";"rascunho (IA)"
"57089";"JOEL_COMPLETO";"2026-08-31";"IA (Claude)";"6";"Joel";"AT";"";"";"Jl 1:1";"Diferente de Jonas, que é majoritariamente narrativa, como Joel se caracteriza quanto ao gênero literário?";"É majoritariamente uma lista de leis";"É majoritariamente poesia profética";"É majoritariamente uma genealogia";"É majoritariamente uma carta pessoal";"1";"";"";"";"";"";"rascunho (IA)"
